,legal_text,target,world_model,shadow_model,label,category
1536,"January 8, 2013",2.034865600115531e-06,2.0672485965526115e-06,1.3174721677255869e-06,0,Dates_Times
1537,City of Hudson,1.1938150505701778e-08,2.1239590816416328e-08,7.676494034053725e-09,0,Geography
1538,Harrington,2.6669548741292997e-05,1.196842462182113e-05,2.691277788036552e-05,0,People_Roles
1539,"August 10, 1992",1.8596491163258577e-08,7.379227038152531e-09,1.757896978310768e-08,0,Dates_Times
1540,10 years in prison,0.0007818492585522587,9.848287082962478e-05,0.0010706339813886278,0,Sentences_Penalties
1541,"November 29, 2005",2.409063649910554e-07,4.622739861845461e-08,2.5656335799766073e-07,0,Dates_Times
1542,"August 24, 1989",3.667745764795585e-08,1.50513695957332e-08,2.8769308264247174e-08,0,Dates_Times
1543,44/2 years prison term,4.507418531375766e-14,4.937073159388966e-15,6.217027520416139e-14,0,Sentences_Penalties
1544,two consecutive prison terms,3.39351515808806e-08,3.781946242372837e-08,4.130969494899017e-08,0,Sentences_Penalties
1545,felony offender,2.1378019285370187e-05,3.641334179062664e-05,1.1475813629496353e-05,0,Criminal_Offenses
1546,Eugene M. Hanofee,4.695091408504248e-15,4.9230507379483626e-17,1.819221700471197e-14,0,People_Roles
1547,"Egan Jr., J.",2.9126844226372014e-06,7.312954411153457e-13,9.446351865182921e-07,0,People_Roles
1548,heroin,0.0002027909322536695,9.301687958399383e-05,0.0001629470918052725,0,Criminal_Offenses
1549,Albion,5.87896224838231e-06,1.2506648414562005e-06,6.221329052517802e-06,0,Geography
1550,no prior arrests or convictions,5.838482329401543e-06,6.4710009221177386e-06,4.559354962663554e-06,0,Miscellaneous
1551,married,0.00011967653456474988,3.1544139830273636e-05,0.00014042738999005402,0,People_Roles
1552,defendant,0.002211373418813254,0.00011431484522754654,0.002505814368681338,0,People_Roles
1553,criminally selling a controlled substance,3.144011680432126e-05,1.4674674733183664e-06,3.724196569732966e-05,0,Criminal_Offenses
1554,Rochester,0.0001803123379463511,1.2717051069661584e-05,0.00018667675868139477,0,Geography
1555,migrant worker,1.4950894801045442e-06,1.0252043111320489e-06,1.5980637145212256e-06,0,People_Roles
1556,owns his own home,9.662994443150374e-08,3.8340438886982385e-09,1.6082175452785353e-07,0,Miscellaneous
1557,one child,1.2080342659587697e-05,4.1309792178580255e-05,6.927672221240491e-06,0,Miscellaneous
1558,selling,0.04661485555122248,5.8083678141074544e-05,0.06008663749591796,0,Miscellaneous
1559,criminal sale of a controlled substance,0.010885685716791705,0.00036103844101619095,0.009046843013914566,0,Criminal_Offenses
1560,Lipton Company,8.17071634695844e-11,6.949231680078022e-13,2.3617128525468654e-10,0,People_Roles
1561,one year imprisonment,5.893259604793407e-06,9.71704193309842e-07,7.596538309721562e-06,0,Sentences_Penalties
1562,judgment of conviction,0.00025603535862332087,8.527105662897739e-05,0.00037141601743302476,0,Legal_References
1563,Michael Melvin Ackerman,1.341159192347757e-13,5.520919709963744e-16,5.111625057994527e-13,0,People_Roles
1564,no prior convictions,0.0004473454871428416,0.0025514677753386396,0.00039659807327372407,0,Miscellaneous
1565,"Garry, J.",4.2045162153397145e-09,4.306222224010406e-12,3.955032176930359e-09,0,People_Roles
1566,sale of heroin,0.00018802788155255126,5.361242957528332e-06,7.852667358500337e-05,0,Criminal_Offenses
1567,criminal sale of a controlled substance in the sixth degree,9.487232881001364e-05,2.1077458360950085e-07,4.7750731264739085e-05,0,Criminal_Offenses
1568,"September 28, 1993",2.3654668022601244e-07,1.119207044585756e-09,3.4593065681628054e-07,0,Dates_Times
1569,Defendant,0.0007078099022287168,0.0002054827273372631,0.0006675021144363366,0,People_Roles
1570,Cortland County,8.438025705242777e-06,4.035590681839047e-06,7.620454048146383e-06,0,Geography
1571,drug dealing,0.00022675364366800226,0.00010441183508423187,0.00017792785479019488,0,Criminal_Offenses
1572,newborn child,1.4795848741089259e-06,1.1859417916698133e-07,1.0225323616447207e-06,0,People_Roles
1573,attempted criminal possession of a weapon in the third degree,4.55456582803761e-06,1.9602255762077852e-09,6.248591935703959e-06,0,Criminal_Offenses
1574,application to vacate,1.0705832325569766e-06,6.216162983369228e-07,1.2895930160083373e-06,0,Legal_References
1575,defendant,0.0029915369306968784,0.0002867929353286222,0.0034022408191218953,0,People_Roles
1576,Westchester County,0.0001109371692175436,1.735049119825107e-05,0.00010147464435503252,0,Geography
1577,People v Yannicelli,3.826641811487774e-09,2.1451146666363505e-11,1.77980465509388e-08,0,Courts_Corrections
1578,sentenced,0.002329811304213756,0.0006022433887760437,0.0028302732987310355,0,Sentences_Penalties
1579,three years to life,5.990313128467274e-06,1.7071801020852566e-06,5.3097208219316365e-06,0,Sentences_Penalties
1580,criminal sale of a controlled substance,0.0037189903571632032,2.2943199754129607e-06,0.002894430726891334,0,Criminal_Offenses
1581,People v Simone,1.8416276223265002e-06,1.3210759215426143e-06,2.249799537863425e-06,0,People_Roles
1582,one year to life,2.2029138360765667e-05,5.645550327639455e-06,1.4267995583592837e-05,0,Sentences_Penalties
1583,convicted,0.004368563685445034,0.005342874050093107,0.005287646648782617,0,Miscellaneous
1584,attempted criminal possession of a controlled substance in the second degree,4.3410197947918203e-07,1.1992998686040708e-08,5.105302399657851e-07,0,Criminal_Offenses
1585,three years of post-release supervision,1.2330966238630497e-06,1.2248745602170831e-05,7.526463008095299e-07,0,Sentences_Penalties
1586,"December 13, 1993",8.949131255512815e-08,5.487514712134255e-09,1.154561676591259e-07,0,Dates_Times
1587,eight and one-third years to life,6.002333041818682e-08,4.057073448166648e-10,1.1910600762520498e-07,0,Sentences_Penalties
1588,one year in local jail,1.6081169013588084e-06,1.6199334783914921e-06,1.9673362062551886e-06,0,Sentences_Penalties
1589,attempted criminally selling a dangerous drug,1.5902534466727625e-08,1.1842942398187284e-12,2.5827042125485043e-08,0,Criminal_Offenses
1590,Kentucky,3.2905099671049007e-06,4.491289708222732e-06,3.2009241275211397e-06,0,Geography
1591,"June 14, 1991",8.6908532232602e-08,6.659867504280841e-08,1.440327229179945e-07,0,Dates_Times
1592,"May 8, 1990",6.541831577306279e-08,2.1880926783809355e-08,6.342302132061581e-08,0,Dates_Times
1593,three years of postrelease supervision,9.08221620532837e-07,1.4520110430412924e-08,7.061832741703632e-07,0,Sentences_Penalties
1594,5 to 15 years,0.0005452157128314821,0.00021179041806793043,0.0005799409674861829,0,Sentences_Penalties
1595,16 years old,6.448429746141956e-07,3.286619844822323e-05,2.3963663229963247e-06,0,Miscellaneous
1596,sales of cocaine,9.579969525834225e-07,7.592962718746148e-07,5.70599023228934e-07,0,Criminal_Offenses
1597,"Yesawich Jr., J.",1.4392175755893932e-11,1.9455911589931852e-18,1.934821088695463e-11,0,People_Roles
1598,sales of heroin,9.42563169049532e-08,3.120014641899843e-07,3.818929905605882e-08,0,Criminal_Offenses
1599,drug-related crimes,3.0664028299207413e-06,7.907037944009721e-07,3.2690439036911874e-06,0,Criminal_Offenses
1600,criminal possession of a controlled substance,0.0004941069469626985,3.1706490674909144e-07,0.0004924256659621831,0,Criminal_Offenses
1601,Montgomery County Jail,2.871269435359469e-08,2.362504499374918e-07,2.0398913445300654e-08,0,Courts_Corrections
1602,assault,6.214743574437048e-05,0.000611127792162428,4.0125400309624905e-05,0,Criminal_Offenses
1603,4 to 12 years,0.016044379284873046,0.0005725934895129854,0.0150636485904634,0,Sentences_Penalties
1604,distribute cocaine,9.299780995010419e-07,1.7942819403825545e-07,7.382159795088967e-07,0,Criminal_Offenses
1605,probation violation,5.63537371138295e-05,9.198372936896372e-05,6.527093306201947e-05,0,Criminal_Offenses
1606,"Casey, J. P.",2.7566354740647003e-05,1.68447042392449e-08,1.1064299546385403e-05,0,People_Roles
1607,five-count indictment,4.398042919525078e-07,3.967320283043376e-08,3.7643513076346205e-07,0,Legal_References
1608,drug packaging,2.433454008907617e-07,7.380052935171334e-08,2.295291041540864e-07,0,Criminal_Offenses
1609,"Cardona, E J.",1.3081640376386918e-10,2.7259527298980308e-14,3.134019541198492e-10,0,People_Roles
1610,Broome County Jail,9.054700190499174e-07,9.76022029825722e-08,9.358999099507013e-07,0,Courts_Corrections
1611,cocaine sales,6.892791517893709e-06,1.338104349053688e-06,5.0627669300407534e-06,0,Criminal_Offenses
1612,violated probation,4.258364008504103e-07,1.0928846134687118e-05,2.387213177215689e-07,0,Sentences_Penalties
1613,Humberto Quitllet,3.297780547700621e-17,1.1031358712044891e-18,5.416657787625946e-17,0,People_Roles
1614,CPL 440.10,1.0818673062969776e-05,5.118204122935469e-05,6.580318235097283e-06,0,Legal_References
1615,"McCarthy, J.",1.4025895560515671e-07,1.4768455655084592e-11,1.916377702684422e-07,0,People_Roles
1616,People v Reynoso,1.3684152181198095e-06,1.6164539654607968e-09,2.3427399132939707e-06,0,People_Roles
1617,pleaded guilty,3.342599261945782e-05,0.0001925379227602184,3.321705924924903e-05,0,Miscellaneous
1618,criminal possession of a controlled substance,0.0011505368283577333,0.0006408207450170211,0.0008214973983028993,0,Criminal_Offenses
1619,County Court,0.002334161950483293,2.7224219687274986e-05,0.0014735080391233746,0,Courts_Corrections
1620,deportation consequences,2.55093877108878e-09,9.081541576294291e-08,2.5284423392478832e-09,0,Miscellaneous
1621,criminal sale of a controlled substance,0.00041745013023785136,0.00017185447057865757,0.00043071459491914374,0,Criminal_Offenses
1622,defense counsel,1.3774597816167287e-05,2.5245353107324013e-05,1.268481486267282e-05,0,People_Roles
1623,resident alien,8.88996350152699e-08,3.531681315624708e-06,1.0267691768953987e-07,0,Miscellaneous
1624,"January 4, 1990",2.0669192440088817e-07,1.4408882433367474e-08,2.4919921185219813e-07,0,Dates_Times
1625,life,3.295956974023426e-06,1.1775985794613183e-05,2.373988751484767e-06,0,Sentences_Penalties
1626,"June 18, 1992",2.7192120794000864e-08,7.935645606360202e-09,2.2149975295127873e-08,0,Dates_Times
1627,Felig,1.4358338261121779e-08,1.3666703621445199e-09,1.258363093167263e-08,0,People_Roles
1628,assault,4.64655255197529e-06,0.0011736490557847912,3.757063085715912e-06,0,Criminal_Offenses
1629,Drug Enforcement Agency,1.7927146781134233e-07,2.9865189208651244e-06,1.877523555830088e-07,0,People_Roles
1630,Public Defender,3.376808247770193e-06,2.6399785988635172e-05,2.8804690859888197e-06,0,People_Roles
1631,"November 4, 2002",2.789390563782338e-08,4.680639171781599e-10,2.1787285993338215e-08,0,Dates_Times
1632,2 to 4 years’ incarceration,1.2110271017341477e-08,2.0300735235398158e-10,2.0069269237272036e-08,0,Sentences_Penalties
1633,failed to appear for sentencing,2.4157935951509326e-08,1.9053938143950013e-07,1.4367893179871259e-08,0,Legal_References
1634,nine counts,6.065571486835667e-05,3.733582099948018e-05,6.274110769713558e-05,0,Criminal_Offenses
1635,absence of violence,8.651070036600955e-09,2.1840029643105098e-08,7.654375743645488e-09,0,Miscellaneous
1636,defendant,0.0032825359494387417,0.000807406091756415,0.003494241329376215,0,People_Roles
1637,criminal possession of a controlled substance in the third degree,0.002533887265185298,0.0005520973345110849,0.00210358539063095,0,Criminal_Offenses
1638,no prior convictions,0.0015811257273122402,0.0034645228568977097,0.0011633045195939495,0,Miscellaneous
1639,no prior felony convictions,0.0005446965540070097,0.0020683505748111852,0.0006987388854180044,0,Miscellaneous
1640,"April 7, 1999",4.797136326145463e-07,9.774097835571997e-10,4.2464300051793217e-07,0,Dates_Times
1641,Columbia County,0.00011499429149580519,4.150745395270728e-06,0.0001049026416840183,0,Geography
1642,cocaine trafficking,1.2400659429040392e-06,2.3069037499821417e-06,1.5944734525873498e-06,0,Criminal_Offenses
1643,criminal sale of a controlled substance in the second degree,0.0010527837471919514,0.0001414228136374318,0.001275234589455941,0,Criminal_Offenses
1644,age,0.0016437468144783764,0.002773820556980899,0.0017534927902962385,0,Miscellaneous
1645,five counts,0.0069184985876218205,0.005491301777650147,0.007364703410554465,0,Criminal_Offenses
1646,six years prison sentence,4.1140635729878414e-08,4.288696119236407e-07,3.864719650461798e-08,0,Sentences_Penalties
1647,sell,2.5806194447255393e-05,4.4543715010503276e-05,2.83995005278302e-05,0,Miscellaneous
1648,"June 1, 1988",9.106674979179691e-07,5.910069618716208e-07,1.0324194723956145e-06,0,Dates_Times
1649,County Court of Chenango County,3.8515429011327405e-09,6.008547380663736e-10,4.10850879931248e-09,0,Courts_Corrections
1650,Kentucky,7.594843711064176e-06,3.912236872630985e-06,6.8379607961294996e-06,0,Geography
1651,20 years,0.007992564555925204,0.0069974900938096565,0.007522373995118732,0,Sentences_Penalties
1652,1.5 years postrelease supervision,8.351440428567018e-10,3.201092958149067e-11,1.0686893639205871e-09,0,Sentences_Penalties
1653,5 to 10 years imprisonment,5.807198338965818e-07,1.9796099176752496e-07,1.787685949672417e-06,0,Sentences_Penalties
1654,expression of remorse,6.333403003296469e-07,6.896980530177712e-07,5.082271213555429e-07,0,Miscellaneous
1655,"April 12, 1999",0.00030384778438641665,6.562822375395885e-05,0.00023766589405591475,0,Dates_Times
1656,"March 2, 1983",1.2269786519679851e-07,2.980814855442991e-07,1.6811410421223263e-07,0,Dates_Times
1657,"September 20, 1994",1.7092543055933642e-06,5.270192944157032e-07,1.8204360977501878e-06,0,Dates_Times
1658,prison term of four years,2.429042218665991e-07,7.022118921689319e-08,1.0511220166880093e-07,0,Sentences_Penalties
1659,second felony offender,7.51480562523021e-06,2.5555717808553795e-06,1.4952817714509564e-05,0,Criminal_Offenses
1660,"October 15, 2007",1.0060252146262739e-06,3.1560158736329695e-08,8.373648576397507e-07,0,Dates_Times
1661,Albany County,0.00032296622072798,2.740770031376842e-05,0.00026046945471976135,0,Geography
1662,criminal possession of a controlled substance in the third degree,0.0034183626504903216,0.0002454739758629994,0.002825529647376519,0,Criminal_Offenses
1663,loitering in the first degree,3.416731183632337e-08,5.705147739310907e-09,3.224105496854145e-07,0,Criminal_Offenses
1664,plead guilty,0.0001259984704968958,5.1447918897609496e-05,0.00014325923023427993,0,Legal_References
1665,criminal possession of a controlled substance in the fourth degree,0.0011848274262676894,0.0001579904601238758,0.0004933239515319586,0,Criminal_Offenses
1666,two years of postrelease supervision,1.5411867336546468e-05,8.954196210085496e-08,3.054793590725144e-05,0,Sentences_Penalties
1667,"Kavanagh, J.",1.2621227314787213e-07,3.269334035025096e-12,2.7941780117557136e-07,0,People_Roles
1668,crack cocaine,7.797761598539659e-06,3.4122310412552944e-05,1.1374781865164175e-05,0,Criminal_Offenses
1669,class B felonies,1.101362545450498e-07,2.5116885250435614e-07,2.0667259965073924e-07,0,Criminal_Offenses
1670,bringing heroin,4.173266334888413e-11,7.409070484480619e-10,3.1564753923658406e-11,0,Criminal_Offenses
1671,Rockefeller Drug Law Reform Act,1.394164425899031e-06,1.50523786862632e-07,1.0862682885552446e-05,0,Legal_References
1672,5 to 15 years,1.9269052816681812e-06,4.0601421276677e-06,4.908305253303635e-06,0,Sentences_Penalties
1673,one-year term of interim probation,1.576675250266033e-06,1.32028535172229e-10,2.8366190395329935e-08,0,Sentences_Penalties
1674,perceived suicide risk,1.8888947505366323e-10,1.2091646008030495e-10,1.8835967800887525e-10,0,Miscellaneous
1675,forgery in the second degree,5.568657100555714e-06,1.0749225696776589e-05,1.145364092896631e-05,0,Criminal_Offenses
1676,drug sales,1.3221600028027084e-05,5.24450265006787e-06,2.1768774007289497e-05,0,Criminal_Offenses
1677,felony complaint,6.608442940834974e-05,8.148018700344259e-06,0.00010860592434202441,0,Legal_References
1678,pleaded guilty,0.0034673432672553657,0.000465169939857147,0.004202577242792255,0,Legal_References
1679,drug trafficking,9.673129220185972e-06,4.484242779704693e-05,1.499336781955721e-05,0,Criminal_Offenses
1680,criminal possession of a weapon in the fourth degree,0.000488247984301868,3.154180848874192e-05,0.00038128713859071666,0,Criminal_Offenses
1681,Sullivan County,2.3054121443845743e-05,3.2066270879500275e-05,1.7949846403045437e-05,0,Geography
1682,criminal possession of a controlled substance in the third degree,0.011923204302690896,0.0006808685188913489,0.007224992026592961,0,Criminal_Offenses
1683,CPL 440.10,9.661973050130748e-06,1.3072405428387352e-07,4.301916187440161e-06,0,Legal_References
1684,seven years in prison,1.1420495966939344e-05,3.96332732522391e-06,1.5693434645744926e-05,0,Sentences_Penalties
1685,"McCarthy, J.",4.0614247713576424e-07,7.946577688354686e-10,3.8672055687381297e-07,0,People_Roles
1686,5V2 years in prison,5.4640674899849754e-09,7.516363366511634e-10,3.3174001829765322e-09,0,Sentences_Penalties
1687,one year of incarceration,8.610612472768928e-07,2.787751185977568e-06,7.569286057831645e-07,0,Sentences_Penalties
1688,County Court,0.0028378651988948188,5.221265716116968e-05,0.0025085476971727135,0,Courts_Corrections
1689,two years of postrelease supervision,3.0972320892637014e-05,2.3231535941882148e-07,2.5650912745005726e-05,0,Sentences_Penalties
1690,criminal possession of a controlled substance in the fourth degree,0.006014835488363662,6.18074247472208e-05,0.0028376704791547754,0,Criminal_Offenses
1691,citizen of Jamaica,8.806546188014139e-10,3.5459975863492225e-10,1.4460543897243074e-09,0,Geography
1692,4 to 12 years prison term,1.0277278348067322e-09,5.341543706278435e-09,1.321812880861264e-09,0,Sentences_Penalties
1693,"October 24, 2005",1.0721923837583772e-07,1.1798596730852574e-08,1.2940735433572463e-07,0,Dates_Times
1694,attempted criminal possession of stolen property in the third degree,6.851303138756073e-09,2.9621379487281064e-09,2.0510932273131252e-08,0,Criminal_Offenses
1695,7V2 to 15 years,3.980836210061491e-07,2.432312059386591e-08,7.913592146652995e-07,0,Sentences_Penalties
1696,second felony drug offender,2.1124435499273514e-06,8.862951920801059e-09,2.8818935420014463e-06,0,Criminal_Offenses
1697,criminal possession of a controlled substance in the fifth degree,0.003412564732227687,0.00032114422991703174,0.005289557898905888,0,Criminal_Offenses
1698,felony complaint,6.1899286375588506e-06,9.047107606358067e-06,5.629773767570874e-06,0,Legal_References
1699,"June 26, 1990",6.924482401763816e-08,9.305137380685268e-08,6.944970438643053e-08,0,Dates_Times
1700,criminal possession of a dangerous drug,0.0004934800752858134,3.0080038318215963e-07,0.0005582622809506719,0,Criminal_Offenses
1701,out on parole,2.2411457955510865e-07,3.690193351229883e-08,1.0975829576629036e-07,0,Sentences_Penalties
1702,Warren County,4.897696820412784e-06,1.0757660523794714e-06,3.0676314769759784e-06,0,Geography
1703,criminal possession of a hypodermic instrument,1.2118970420070188e-06,2.2566114100805575e-08,7.9349906455713e-06,0,Criminal_Offenses
1704,"July 14, 2004",9.564048934083963e-05,1.4029378661554665e-05,0.00010882194637154483,0,Dates_Times
1705,"January 14, 2004",1.1420231441623022e-05,1.2476741042627331e-06,8.930044049350638e-06,0,Dates_Times
1706,1 to 3 years,0.0003110912675488839,0.00028141286318401725,0.00029302518389230105,0,Sentences_Penalties
1707,on probation for a similar charge,9.127738781836878e-15,2.1250917353058002e-11,8.096996536158446e-15,0,Sentences_Penalties
1708,"March 22, 2004",1.2929173156048293e-05,1.0421342624411838e-06,1.3817359267807151e-05,0,Dates_Times
1709,criminal sale of a controlled substance in the third degree,0.0022983244657759348,6.794372229146563e-05,0.002774302761095547,0,Criminal_Offenses
1710,4 to 12 years,0.0008174914305953319,2.8699436769558252e-05,0.000990625261919926,0,Sentences_Penalties
1711,criminal possession of a controlled substance in the seventh degree,0.0014895074735521367,3.681740439050182e-05,0.0016865330566002159,0,Criminal_Offenses
1712,"Kane, J.",1.9605805942984537e-07,4.076973512307704e-10,1.1942405387953342e-07,0,People_Roles
1713,resale of drugs,2.1286860702624026e-07,4.599945754692926e-08,2.5687044094484514e-07,0,Criminal_Offenses
1714,4 to 8 years prison term,2.042935717519643e-08,4.4668482782242293e-08,3.167596048827693e-08,0,Sentences_Penalties
1715,"Lahtinen, J.P.",8.311501489246291e-08,2.242708935307526e-13,2.1182362186719543e-07,0,People_Roles
1716,bail reduction,1.7116343220383744e-06,1.3797614199031741e-05,1.4674000450000474e-06,0,Legal_References
1717,"Casey, J. P.",1.3242001211134818e-05,1.1796397679615954e-09,1.5457570880740332e-05,0,People_Roles
1718,three separate criminal acts,3.971538443731636e-09,7.928576811487766e-10,4.628934615361292e-09,0,Criminal_Offenses
1719,three years prison,2.2288031646953363e-08,1.9728996920726898e-08,1.4463552104536843e-08,0,Sentences_Penalties
1720,arson in the third degree,2.9996347073700897e-06,2.523679940811536e-05,4.504050304839355e-06,0,Criminal_Offenses
1721,"Clark, J.",9.512699686426195e-05,4.249663303641835e-07,7.906170139707578e-05,0,People_Roles
1722,January 2007,1.89908830448975e-05,7.748010973331482e-06,1.6760770059415392e-05,0,Dates_Times
1723,"March 13, 1989",1.8531452961001735e-07,1.4950136461416737e-07,3.0552731817739397e-07,0,Dates_Times
1724,"Cardona, P.J.",1.229862839487112e-05,8.0140647947686e-09,1.2411392091401285e-05,0,People_Roles
1725,7½ to 15 years,2.0186272504678083e-07,2.4849746126590784e-09,1.7767276122621112e-07,0,Sentences_Penalties
1726,"January 29, 2001",7.35319183156805e-07,7.786129037101341e-07,6.096822318465827e-07,0,Dates_Times
1727,ineffective assistance of counsel,1.1324077724903683e-06,2.650847926842425e-05,5.369389210328201e-07,0,Legal_References
1728,criminal possession of a controlled substance,0.0014735362839056034,0.0007236761748457195,0.00047834890885623986,0,Criminal_Offenses
1729,"Nicandri, J.",5.817180387604472e-07,1.8326314700379108e-10,2.6391753891368725e-07,0,People_Roles
1730,pro se submissions,1.2209178404751148e-09,1.597685159171141e-08,2.3638923397512356e-09,0,Legal_References
1731,criminal sale of a controlled substance,0.0003080886296547354,0.0003928482924040002,0.00012080663651844526,0,Criminal_Offenses
1732,"October 2, 2002",2.1722930370023582e-07,3.380220962661296e-06,8.202972047273146e-08,0,Dates_Times
1733,CPL 440.20,5.8799762606871024e-06,4.527627982934332e-07,7.103774032631283e-06,0,Legal_References
1734,County Court of St. Lawrence County,4.287028244985833e-06,5.912878458946138e-09,1.4529439335403203e-06,0,Courts_Corrections
1735,felony conviction,1.4879949833047387e-05,0.00011373767313341244,1.6371510473616804e-05,0,Criminal_Offenses
1736,four years imprisonment,7.328232371446698e-09,2.450623320485622e-07,1.1662738742833145e-08,0,Sentences_Penalties
1737,Binghamton Adult Drug Treatment Court,9.003330927411374e-15,8.003085498570788e-13,5.847320950188787e-14,0,Courts_Corrections
1738,County Court of Warren County,3.0420770601082067e-05,1.0758208671437017e-07,1.8268962103005512e-05,0,Courts_Corrections
1739,"March 3, 1995",3.8518624540165456e-07,3.1608873651352674e-07,2.333938590639686e-07,0,Dates_Times
1740,five years of postrelease supervision,4.1549530900613345e-09,3.423309015500701e-10,3.3423860502761886e-09,0,Sentences_Penalties
1741,history of substance abuse,3.5073384477721284e-08,2.334076389528907e-06,1.7077256275459638e-08,0,Miscellaneous
1742,United States,0.00030148825472253705,0.0002907429420341543,0.00037511211974297436,0,Geography
1743,"May 7, 2003",2.134399097629462e-06,3.1811553981690745e-06,8.775583919566246e-07,0,Dates_Times
1744,violation,6.15946217801642e-05,0.00034562891572141634,6.15946217801642e-05,0,Criminal_Offenses
1745,16 years old,2.095390509975181e-09,5.804196509500014e-05,6.453309093149354e-09,0,Dates_Times
1746,child pornography,1.779124634499404e-05,0.00018848367071766598,1.1925944750110797e-05,0,Criminal_Offenses
1747,"Peters, J.",3.715518489692414e-05,2.0750289322844522e-07,3.1093339988246495e-05,0,People_Roles
1748,"fine of $10,000, ""defendants age"", disability",8.630068088861155e-25,8.043996679157823e-24,5.549501902042879e-25,0,Sentences_Penalties
1749,lack of a recent criminal record,5.001010118022125e-11,2.6394231740572827e-09,9.505025090325628e-11,0,Criminal_Offenses
1750,prison term of lVs to 4 years,1.0537336486672247e-11,3.7627915410162426e-20,9.246025494663966e-11,0,Sentences_Penalties
1751,"July 13, 1998",9.087777309463305e-07,2.8422841583270654e-09,1.0022856053269453e-06,0,Dates_Times
1752,possessing an obscene sexual performance by a child,2.583988286506279e-06,3.550856966982511e-09,5.637513836164107e-06,0,Criminal_Offenses
1753,"Czajka, J.",5.49805894830656e-07,1.5308341782442267e-10,5.763555712562146e-07,0,People_Roles
1754,County Court of Columbia County,2.882035372101081e-07,1.7443719977741437e-09,2.0107916313132066e-07,0,Courts_Corrections
1755,five counts,7.512640921570112e-06,1.5753576204317678e-05,9.073857328101624e-06,0,Criminal_Offenses
1756,Town Court,6.407970191323505e-06,1.4639164507765796e-08,7.290753912050708e-06,0,Courts_Corrections
1757,"June 14, 1996",1.3014807739308157e-06,5.036609085981182e-07,1.309431390883589e-06,0,Dates_Times
1758,10 to 20 years,0.00011232517764303229,0.0001228435304096941,8.756115289343963e-05,0,Sentences_Penalties
1759,three years of post-release supervision,1.1105398757257902e-05,7.335893678213025e-06,5.977143303891978e-06,0,Sentences_Penalties
1760,25 years maximum sentence,1.9802015727667333e-08,1.8397033587823457e-07,1.2043406562502031e-08,0,Sentences_Penalties
1761,three separate criminal acts,2.0340633668642263e-07,3.878279447577585e-09,2.9673596508266017e-07,0,Criminal_Offenses
1762,one-year term of interim probation,4.947143854483505e-07,1.3090528160261322e-11,3.792120358320027e-08,0,Sentences_Penalties
1763,12-count indictment,4.653829946366349e-05,4.114912704175313e-06,3.6232586300473484e-05,0,Criminal_Offenses
1764,Day Reporting Center,2.089609340199551e-10,1.4910412187333477e-08,1.5228424629780482e-10,0,Courts_Corrections
1765,City of Geneva,7.023786386687995e-08,2.6211043928503973e-09,7.482088647458764e-08,0,Geography
1766,drug addictions,7.348794072275722e-06,2.7581019965116625e-06,7.873058211302992e-06,0,Miscellaneous
1767,second felony offender,6.304310242695785e-05,4.199010014461559e-07,8.667459838306004e-05,0,Criminal_Offenses
1768,violation of probation,0.0016921621145601909,6.850996145683088e-05,0.002192047785893703,0,Sentences_Penalties
1769,P.J. Cardona,1.4901894452383363e-10,4.008580520101705e-13,2.0037190671454162e-10,0,People_Roles
1770,Chemung County,3.073313129521039e-05,3.2168393180128456e-07,2.485524552928312e-05,0,Geography
1771,criminal sale,0.010274122743564568,3.3698753150081866e-05,0.005873019395272448,0,Criminal_Offenses
1772,nonviolent crimes,9.122495088719671e-07,3.163668865238076e-06,1.9184812510887824e-06,0,Criminal_Offenses
1773,criminal possession of a controlled substance,0.0013906582915572524,4.558091805224347e-05,0.0010809613093296928,0,Criminal_Offenses
1774,five to ten years prison term,5.563401322882849e-10,1.8543286426274826e-09,6.139712518308151e-10,0,Sentences_Penalties
1775,dysfunctional family environment,2.1653056816859245e-08,2.1835745229372228e-07,2.6664733161849595e-08,0,Miscellaneous
1776,"February 17, 2000",5.176785468729346e-07,4.6735127942745275e-09,4.0373175253121293e-07,0,Dates_Times
1777,possession of contraband in prison,5.945570391419706e-07,1.088752130008671e-07,1.732218028328156e-06,0,Criminal_Offenses
1778,"Casey, J. P.",1.5866772313458078e-06,1.976178087748769e-10,1.011740644583677e-06,0,People_Roles
1779,"October 12, 2007",1.1385286296076542e-06,4.952716715385277e-07,1.3832041000561615e-06,0,Dates_Times
1780,noncompliance with medication,5.209271280112021e-08,1.1284062089573877e-06,9.943667700082346e-08,0,Miscellaneous
1781,Binghamton Adult Drug Treatment Court,6.277052558402238e-13,1.819369775335864e-14,1.0920662740341114e-12,0,Courts_Corrections
1782,Town Court,5.80078096696271e-06,2.1413449793303314e-08,8.466048390655979e-06,0,Courts_Corrections
1783,five years postrelease supervision,2.3976665517060303e-05,5.025181974266528e-08,2.7207544255107818e-05,0,Sentences_Penalties
1784,16 years old,0.00016683007141938652,0.00033818370539119347,0.00023093266810407309,0,Miscellaneous
1785,substance abuse problems,1.0008120344918597e-05,2.8841875616313935e-06,9.474921803107733e-06,0,Miscellaneous
1786,parole supervision,1.918317433225277e-05,4.9002107334729215e-05,1.096946669190202e-05,0,Sentences_Penalties
1787,seven years prison,8.48620376135488e-06,1.1101303389002767e-06,4.160828270599834e-06,0,Sentences_Penalties
