,legal_text,target,world_model,shadow_model,label,category
1611,Broome County Jail,0.0010065928407057797,6.783843492221134e-06,0.0015835083165410043,0,Courts_Corrections
1612,criminal possession of a forged instrument,1.8236742267740976e-07,2.0186534169757616e-08,8.908244381480024e-08,0,Criminal_Offenses
1613,weapons possession,8.56250297435594e-07,5.814041176499719e-06,6.968066972613612e-07,0,Weapons_Firearms
1614,criminal sale of a controlled substance,0.000647373860375142,5.721832656294893e-05,0.0006263108267743996,0,Criminal_Offenses
1615,defense counsel,0.0007122580374919111,6.345924135533661e-05,0.0007460756167214492,0,People_Roles
1616,resident alien,1.4146892065698083e-05,1.2225254858386667e-05,2.2929059685076783e-05,0,Miscellaneous
1617,People v Reynoso,2.2503569789851486e-07,7.991511759708328e-11,2.3078038244429143e-07,0,Courts_Corrections
1618,pleaded guilty,0.000521926674633105,0.0011411810622903315,0.0005632018265283942,0,Legal_References
1619,criminal possession of a controlled substance,0.010586356800223207,0.008654450040138144,0.004433424733748755,0,Criminal_Offenses
1620,deportation consequences,6.276708073705662e-07,3.272627677127936e-07,5.285518122592676e-07,0,Miscellaneous
1621,"McCarthy, J.",1.395062742491494e-07,1.0333199230690599e-10,1.4598731245607096e-07,0,People_Roles
1622,County Court,0.003455719481092663,2.0183990040084907e-05,0.002455262914468234,0,Courts_Corrections
1623,CPL 440.10,3.477376266334552e-05,2.8630783072603043e-05,1.2647375521139178e-05,0,Legal_References
1624,"December 19, 1994",9.131963417196989e-07,7.953242526371874e-09,5.776333180655142e-07,0,Dates_Times
1625,Wyoming County Court,5.841099466617887e-08,1.969015457282812e-08,9.72960193199379e-08,0,Courts_Corrections
1626,5 to 10 years,1.9395609731602146e-05,2.35278436197889e-06,5.523271539729595e-05,0,Sentences_Penalties
1627,5V2 to 11 years in prison,1.6169844127537946e-10,1.2468081742196022e-14,5.873511186988268e-11,0,Sentences_Penalties
1628,selling,7.889324827200223e-06,3.6026744769849054e-05,5.955174812525811e-06,0,Criminal_Offenses
1629,"Peters, J.",2.059561194977373e-06,7.89768464910377e-08,2.5982908226680927e-06,0,People_Roles
1630,"Garry, J.",4.138646979868803e-06,2.884417102753757e-09,3.359361018969731e-06,0,People_Roles
1631,Hanofee,8.006824895630333e-10,1.6364375300716307e-11,1.225800318564465e-08,0,People_Roles
1632,Rockefeller Drug Law Reform Act,1.0091832082480643e-05,3.085798291850327e-08,1.4891054281609095e-05,0,Legal_References
1633,probation violations,1.1936167278278403e-05,1.6533085744951306e-05,7.920203167538317e-06,0,Sentences_Penalties
1634,defendant,0.0009047856437992004,0.0003625652583743254,0.000901258173802376,0,People_Roles
1635,"April 7, 1999",7.451753269952065e-08,4.087332176509424e-10,4.074634396234354e-08,0,Dates_Times
1636,no prior felony convictions,8.852899194431882e-06,0.0005643071684988108,9.667383734171614e-06,0,Miscellaneous
1637,absence of violence,1.0184717006308211e-07,8.41742111912711e-09,9.96276380885927e-08,0,Miscellaneous
1638,criminal possession of a controlled substance in the third degree,0.001988586499277962,0.0005885189703832692,0.0010155562617246896,0,Criminal_Offenses
1639,criminal sale of a controlled substance in the second degree,0.00016221632269630362,0.00014430222285335764,0.00020944279941525495,0,Criminal_Offenses
1640,Columbia County,5.327913216815621e-05,1.1171401957791164e-06,5.2013166474511807e-05,0,Geography
1641,age,0.0009669089733326953,0.0021828246758240633,0.001108566544041679,0,Miscellaneous
1642,five counts,5.6390875187778443e-05,0.00014031858736585965,6.85538698908109e-05,0,Criminal_Offenses
1643,no prior convictions,0.00022086281407144798,0.0012710602823365767,0.00019586478681257846,0,People_Roles
1644,nine counts,0.00012547569292797398,1.3109399228947113e-05,0.000141490044534892,0,Criminal_Offenses
1645,cocaine trafficking,4.045243546482279e-06,2.817156455044923e-06,3.951535580657094e-06,0,Criminal_Offenses
1646,October 2002,6.498924677403543e-05,1.4794262277126408e-05,6.15742518041144e-05,0,Dates_Times
1647,"Giardino, J.",1.1788624958152246e-09,1.4308593704502557e-13,1.6484181761232803e-09,0,People_Roles
1648,unlawful manufacture of methamphetamine,7.225525232993148e-06,2.4372935162789403e-05,1.929406755257808e-05,0,Criminal_Offenses
1649,criminally possessing a hypodermic instrument,2.3769775412577653e-09,1.89830456037375e-09,9.703869885085422e-08,0,Criminal_Offenses
1650,"September 28, 1993",2.7152614333453136e-07,9.729917304014498e-08,3.066874645151213e-07,0,Dates_Times
1651,County Court of Tioga County,4.009456924895715e-09,8.713857344941886e-12,4.304835431892782e-09,0,Courts_Corrections
1652,two prior misdemeanor convictions,2.7036830740531538e-05,0.00011116999016778493,3.63642695929557e-05,0,Criminal_Offenses
1653,possession of cocaine,7.20194619941396e-05,9.655123366715436e-05,8.039256429092303e-05,0,Criminal_Offenses
1654,criminal possession of a controlled substance in the seventh degree,1.726888528693401e-05,1.2991984363116968e-05,4.702584428395096e-05,0,Criminal_Offenses
1655,Harmeen Nix,1.9380340595565614e-16,2.7843208541915043e-16,1.44022447651083e-16,0,People_Roles
1656,five-year probation,1.0973019103457229e-06,2.4360112888364615e-06,1.5565374297063147e-06,0,Sentences_Penalties
1657,felony drug offender,2.062077063265929e-06,1.2515459852476865e-06,1.2385583198821236e-06,0,Criminal_Offenses
1658,"Kavanagh, J.",6.238556758614513e-09,3.893649581524386e-12,1.0124322497700461e-08,0,People_Roles
1659,criminal possession of a controlled substance in the fourth degree,0.00021343279838632507,0.00011896768555660339,0.00014107343365424998,0,Criminal_Offenses
1660,loitering in the first degree,2.6953875203093468e-09,2.176458752442428e-09,6.231896246651136e-09,0,Criminal_Offenses
1661,two years of postrelease supervision,4.676996970308535e-07,1.1762959713100388e-08,6.208696210844699e-07,0,Sentences_Penalties
1662,crack cocaine,4.331973699752033e-06,4.7535048089475435e-06,3.339327194632356e-06,0,Criminal_Offenses
1663,prison term of four years,3.1201186843645273e-07,7.994382115310816e-08,2.3011928776849966e-07,0,Sentences_Penalties
1664,criminal possession of a controlled substance in the third degree,0.004760318502440114,0.0005484704692215814,0.003214965289415941,0,Criminal_Offenses
1665,"October 15, 2007",3.853743506591239e-07,4.095185294463952e-08,3.7985587613395385e-07,0,Dates_Times
1666,Albany County,5.633583693858964e-05,3.2557264156586525e-05,5.5111489647242275e-05,0,Geography
1667,plead guilty,4.50906369247039e-05,2.4762023781457836e-05,4.2623264019721696e-05,0,Legal_References
1668,second felony offender,3.4460765463401536e-07,3.457221184827155e-06,4.0446400128312004e-07,0,Criminal_Offenses
1669,violent felony,0.00027594403073589844,0.0011629111689450313,0.0002802895449471157,0,Criminal_Offenses
1670,Florida,5.784101105861684e-05,2.4335514624120787e-05,4.4003120768692036e-05,0,Geography
1671,attempted criminal possession of a controlled substance,5.8732939488320276e-05,3.590576340638589e-06,4.661367510471899e-05,0,Criminal_Offenses
1672,"April 17, 2006",1.2462283600166944e-06,6.601078656247041e-07,8.910155219571632e-07,0,Dates_Times
1673,second nonviolent felony offender,3.5350298518005736e-08,3.5927118370855317e-09,3.968238517814419e-08,0,Criminal_Offenses
1674,25 years to life,0.0007757366483991093,7.121751693442115e-06,0.0006376364255269596,0,Sentences_Penalties
1675,one year in local jail,1.7718921447780218e-08,2.9280411704907004e-06,2.3863795480047633e-08,0,Sentences_Penalties
1676,attempted conspiracy,1.2626096677664469e-08,3.173612279885956e-06,1.2333613463148267e-08,0,Criminal_Offenses
1677,parole,0.0008977445460579097,0.0001601400752272637,0.0006466211394278742,0,Courts_Corrections
1678,three years of postrelease supervision,0.00015784835978290107,3.112315176544303e-05,0.00010429399645176206,0,Sentences_Penalties
1679,two years in prison,1.68676623411044e-05,1.2292235780309404e-06,2.4479469287190085e-05,0,Sentences_Penalties
1680,criminal possession of a controlled substance in the fourth degree,0.0019407026340095353,1.2256642177886911e-05,0.0012805113669525222,0,Criminal_Offenses
1681,two years of postrelease supervision,3.144761538842857e-05,2.881797159705247e-07,6.861771715583463e-05,0,Sentences_Penalties
1682,criminal possession of a controlled substance in the third degree,0.061044854826696776,0.0007729246584283978,0.061807796303308044,0,Criminal_Offenses
1683,seven years in prison,2.811214040628374e-05,2.108899765635363e-05,2.8374157052638e-05,0,Sentences_Penalties
1684,5V2 years in prison,6.113951922650515e-08,1.6640758816074368e-10,4.030483177577927e-08,0,Sentences_Penalties
1685,criminal possession of a weapon in the fourth degree,0.00018317665626086258,9.517432851040124e-05,0.0004512395567595995,0,Criminal_Offenses
1686,"McCarthy, J.",2.838396653015312e-08,4.983776152706244e-10,3.0126184090480047e-08,0,People_Roles
1687,County Court,0.0005329359019690534,9.520219907915465e-05,0.0004162686553567618,0,Courts_Corrections
1688,one year of incarceration,4.147244998311794e-06,6.4043491818214935e-06,5.755068000275646e-06,0,Sentences_Penalties
1689,Sullivan County,1.1901249063925198e-05,3.3077537543018536e-05,9.410067134632825e-06,0,Geography
1690,CPL 440.10,1.3251402951568773e-05,6.871431091560299e-07,2.235632466850469e-06,0,Legal_References
1691,first criminal conviction,4.557081779209074e-06,3.08332222919913e-07,5.486163569990908e-06,0,Criminal_Offenses
1692,writing bad checks,1.1431993373086965e-08,1.0363068272956611e-07,3.403186388889788e-08,0,Criminal_Offenses
1693,four years imprisonment,4.642426387801619e-06,6.070879417917345e-07,5.6935767756329065e-06,0,Sentences_Penalties
1694,"March 10, 1995",2.4663531570185435e-07,4.266338861355848e-08,1.4103661668234351e-07,0,Dates_Times
1695,parole,0.002853026266980875,0.0005912317204933288,0.0016512049250036575,0,Courts_Corrections
1696,"February 14, 1974",4.9660591894432444e-08,2.7612363322527915e-09,2.0690557896591122e-08,0,Dates_Times
1697,lying to program officials,4.458402936550034e-12,2.7779866444051136e-12,5.359510658872234e-12,0,Miscellaneous
1698,four years to life,9.332279066481654e-06,1.1524773036875476e-06,1.0390595289796868e-05,0,Sentences_Penalties
1699,"April 30, 2001",3.9440305441025945e-07,1.9730270311749585e-08,2.970241956877042e-07,0,Dates_Times
1700,March 2004 conviction,3.3971160461310976e-08,2.0819907740465718e-09,1.7368254171605327e-08,0,Dates_Times
1701,"September 1, 1971",2.8111773713413722e-08,9.260741383499178e-10,2.6773939827716913e-08,0,Dates_Times
1702,"Kane, J.",5.132149328997662e-08,3.2523812295163506e-09,5.119634828515957e-08,0,People_Roles
1703,Warren County,8.904923784413853e-06,5.368050447364518e-07,8.276019846541963e-06,0,Geography
1704,1 to 3 years,0.0006638367062861616,0.0005499223580409258,0.00047077381745826456,0,Sentences_Penalties
1705,criminal sale of a controlled substance in the third degree,0.0002963367893464627,0.0005603279230678678,0.0002885092173806916,0,Criminal_Offenses
1706,on probation for a similar charge,2.6665345897316524e-11,4.9888197344640105e-11,2.900154823364668e-11,0,Sentences_Penalties
1707,criminal possession of a controlled substance in the seventh degree,6.65771000122282e-06,7.185180313189248e-06,1.2978574061630595e-05,0,Criminal_Offenses
1708,criminal possession of a hypodermic instrument,4.838736928645491e-07,7.08677445792486e-08,1.842548574657332e-05,0,Criminal_Offenses
1709,"March 22, 2004",5.824778675247673e-06,2.2334744459289222e-06,5.2170922541953746e-06,0,Dates_Times
1710,4 to 12 years,0.0015373202387580082,4.5660035468492563e-05,0.0003283548354251704,0,Sentences_Penalties
1711,"January 14, 2004",2.9432974692309332e-06,2.0987385470446828e-06,2.2885114473406973e-06,0,Dates_Times
1712,"July 14, 2004",7.138308852925483e-06,6.128098221631078e-06,7.125120679352588e-06,0,Dates_Times
1713,Eugene M. Hanofee,1.2735478036035254e-14,2.1980065134532842e-15,1.810339826898397e-13,0,People_Roles
1714,Judicial Diversion Program,5.615958987787012e-08,1.4300134647245331e-06,8.324201155394721e-08,0,Legal_References
1715,"May 6, 1996",5.7754275017919605e-08,8.95151186993733e-08,4.397335195002756e-08,0,Dates_Times
1716,presentence investigation,7.900890052216288e-06,2.573631335964162e-06,1.7333134140694447e-05,0,Legal_References
1717,Kings County,0.0005590918818887368,3.340412545289957e-05,0.00042166418958078096,0,Geography
1718,six years prison term,1.9977385922287566e-09,1.876503358678701e-09,1.5377142136524875e-09,0,Sentences_Penalties
1719,eight years prison,1.4112965825617118e-08,1.1986321395567255e-08,1.3232034385580943e-08,0,Sentences_Penalties
1720,sentence of 2 to 6 years’ imprisonment,4.2599096789856096e-10,1.466684032170216e-10,5.047472116352462e-10,0,Sentences_Penalties
1721,substance abuse treatment program,5.3810728777715117e-08,1.713493175081786e-06,4.164266226353577e-08,0,Miscellaneous
1722,one year,8.398142563157736e-06,3.1640615322107817e-05,5.184060647526487e-06,0,Dates_Times
1723,"October 3, 1989",2.7825631378250294e-08,7.163886346943216e-08,4.0080373926894015e-08,0,Dates_Times
1724,"October 2, 2002",1.6221431978935732e-06,3.2571189598790915e-07,1.6487791051705616e-06,0,Dates_Times
1725,criminal sale of a controlled substance,5.790790534206677e-05,2.507501375101003e-05,8.111323368348094e-05,0,Criminal_Offenses
1726,CPL 440.20,1.7063227811565156e-06,2.9857439611847653e-07,1.3355683798799109e-06,0,Legal_References
1727,"Cardona, P.J.",1.74332123002148e-07,2.9902770891569046e-09,1.3179700940995013e-07,0,People_Roles
1728,pro se submissions,2.56890730911736e-09,1.2226040728881682e-08,1.2507634400816716e-09,0,Legal_References
1729,County Court of St. Lawrence County,6.445567324006794e-06,1.174210254352839e-08,3.917914073097714e-06,0,Courts_Corrections
1730,ineffective assistance of counsel,3.319412807132266e-06,1.8205012216941437e-05,2.8400241622296748e-06,0,Legal_References
1731,7½ to 15 years,8.024235301622664e-07,2.1089990957707746e-09,7.712241263283175e-07,0,Sentences_Penalties
1732,"January 29, 2001",3.767598667640119e-05,6.174607645625123e-06,3.206954645897931e-05,0,Dates_Times
1733,criminal possession of a controlled substance,0.0001335151977205432,0.0001986757403377199,9.866299208338125e-05,0,Criminal_Offenses
1734,"Nicandri, J.",4.95562937037696e-09,1.0089824719479381e-11,1.7828817091227226e-09,0,People_Roles
1735,criminal sale of a controlled substance in the first degree,0.0005784882602660502,5.2296584035443016e-05,0.0005211979771816848,0,Criminal_Offenses
1736,citizen of Jamaica,2.001644188241504e-09,5.016223252880555e-08,2.966917802295759e-09,0,Geography
1737,accomplice,1.8333216924258812e-06,5.892116208300164e-06,1.3654058629886174e-06,0,People_Roles
1738,one year of incarceration,1.202439661211775e-08,1.1599432611599373e-07,9.737654104455616e-09,0,Sentences_Penalties
1739,"Spain, J.P",7.182482310106489e-08,1.1986957879791196e-10,6.350523014191002e-08,0,People_Roles
1740,using marihuana,1.0750933742794464e-08,1.1399457079450582e-08,8.726974455804988e-09,0,Criminal_Offenses
1741,IV2 years of postrelease supervision,9.395201882242273e-17,1.5713107745832106e-18,1.6006913279658696e-16,0,Sentences_Penalties
1742,Montgomery County,3.213055536659668e-05,5.731094702807993e-06,2.978127076080841e-05,0,Geography
1743,"Smith, J.",2.243211061497926e-05,3.201107238977095e-06,2.431418507475533e-05,0,People_Roles
1744,term of imprisonment 9 to 18 years,2.8037511769646584e-11,9.612330020758095e-10,4.44885756803703e-11,0,Sentences_Penalties
1745,January 2004,8.476453932164689e-05,3.484265691045326e-05,5.928612378475548e-05,0,Dates_Times
1746,"Peters, J.",4.331062837747414e-07,2.235735046543325e-07,4.191665172927229e-07,0,People_Roles
1747,"July 13, 1998",2.475005551276948e-07,1.5699600117460048e-09,1.8397171444441926e-07,0,Dates_Times
1748,"fine of $10,000, ""defendants age"", disability",2.9178700303614424e-25,3.644220362976345e-24,4.52663066165207e-25,0,Sentences_Penalties
1749,possessing an obscene sexual performance by a child,5.496495409829498e-12,1.49608140832233e-10,1.4334042505487601e-11,0,Criminal_Offenses
1750,lack of a recent criminal record,5.608991622450444e-11,4.562066472447858e-11,5.197295119546989e-11,0,Miscellaneous
1751,prison term of lVs to 4 years,4.739061204197688e-16,5.152414901127669e-21,5.257201168565366e-16,0,Sentences_Penalties
1752,"Czajka, J.",9.767798030616433e-07,5.956618060934982e-10,7.546242248721018e-07,0,People_Roles
1753,five counts,2.7911342598467108e-06,1.3694381416566768e-06,1.5234528309164233e-06,0,Criminal_Offenses
1754,child pornography,8.215625567109544e-06,0.00014056684473866518,5.166372085718626e-06,0,Criminal_Offenses
1755,County Court of Columbia County,6.59177828416271e-06,5.245789995853252e-10,5.783237621343876e-06,0,Courts_Corrections
1756,"Egan Jr., J.",1.514880928704882e-07,4.0306201917652315e-11,7.463588150883192e-08,0,People_Roles
1757,City of Amsterdam,8.037074895011648e-06,7.301506875065887e-08,9.590979371876428e-06,0,Geography
1758,"May 12, 1998",7.797694681555884e-06,2.648788304133495e-06,4.053538769961757e-06,0,Dates_Times
1759,2005,0.004210327598267089,0.008157825530666867,0.006410585311319085,0,Dates_Times
1760,attempted criminal possession of a controlled substance in the second degree,3.9968300320809924e-08,3.298446664132711e-10,3.00176648572733e-08,0,Criminal_Offenses
1761,health problems,9.077846945466701e-08,5.776436677733924e-06,7.237490598879021e-08,0,Miscellaneous
1762,County Court of Albany County,0.0005887911836984143,2.7943540770500345e-07,0.00034209990625801536,0,Courts_Corrections
1763,indeterminate prison sentence,1.2948328558300226e-06,1.4904541347565692e-07,6.391136195515683e-07,0,Sentences_Penalties
1764,criminally possessing a hypodermic instrument,9.88225419727299e-11,9.410669994512755e-11,2.5527814890365854e-09,0,Criminal_Offenses
1765,"Mercure, J.P",9.105755017745943e-08,2.4114783062438064e-13,7.065652776038034e-08,0,People_Roles
1766,five to ten years prison term,4.958823127691839e-10,2.938158967211499e-10,8.835741412788419e-10,0,Sentences_Penalties
1767,dysfunctional family environment,2.0877990896365205e-08,2.7560720323576176e-08,4.150057227690076e-08,0,Miscellaneous
1768,Chemung County,9.462477944837389e-06,1.804790238361441e-07,7.859526539832438e-06,0,Geography
1769,P.J. Cardona,1.229433041121836e-10,6.270276311207118e-13,1.3197239249259422e-10,0,People_Roles
1770,"February 17, 2000",2.368512503052347e-07,1.3567257311608174e-08,1.286953406352495e-07,0,Dates_Times
1771,violation of probation,0.00010687400934893926,5.794195546611621e-05,0.00017985636820964343,0,Criminal_Offenses
1772,criminal sale,4.391726214604967e-05,2.339660983287926e-06,3.3410491183919886e-05,0,Criminal_Offenses
1773,nonviolent crimes,2.9283788165577726e-05,7.337312294558675e-07,4.9910787310644035e-05,0,Criminal_Offenses
1774,drug addictions,3.891328670961315e-05,2.1452615270238663e-06,3.954900903775164e-05,0,Miscellaneous
1775,criminal possession of a controlled substance,0.00039800716696190353,3.2180839448324255e-05,0.00018507923246103848,0,Criminal_Offenses
1776,second felony offender,1.3871195876231486e-06,5.265857137840157e-07,1.4381564609920923e-06,0,Criminal_Offenses
1777,"January 4, 1990",1.9549061818538626e-06,1.0168521272322756e-07,1.4298581282902947e-06,0,Dates_Times
1778,sentencing in absentia,1.8010728751580794e-06,4.863415282610716e-08,1.0341626156739144e-06,0,Legal_References
1779,criminal sale of a controlled substance (third degree),4.6314895779344756e-08,1.1558564494744678e-09,6.878612684740126e-08,0,Criminal_Offenses
1780,"October 20, 1997",1.25191563755652e-06,1.8188825664788046e-07,1.0260764958872293e-06,0,Dates_Times
1781,sale of heroin,2.525036542677764e-05,1.152162948253458e-06,7.78980056360878e-06,0,Criminal_Offenses
1782,sell,4.1899887877016565e-06,4.175320143326792e-06,4.3568989659532705e-06,0,Miscellaneous
1783,sale of marihuana,1.10899508435957e-06,5.180868527373778e-08,8.031232365987054e-07,0,Criminal_Offenses
1784,criminal contempt,4.889765097296296e-05,8.975976318838225e-05,4.417534190515546e-05,0,Criminal_Offenses
1785,attempted criminal sale of a controlled substance in the first degree,1.5162635336350563e-06,2.498685628678505e-09,1.758550940319334e-06,0,Criminal_Offenses
1786,8 ló-years-to-life imprisonment,1.501602652706083e-21,8.098318028482621e-21,1.1581553303213863e-21,0,Sentences_Penalties
1787,drug-related felony,1.3289773875751649e-05,3.5143846413642854e-07,1.0309736685296574e-05,0,Criminal_Offenses
1788,youthful offender,2.3905836113181612e-05,1.3728967569020788e-05,2.399427465780766e-05,0,People_Roles
1789,3 to 9 years in prison,0.00010529096225977356,0.00011942757999891376,4.5651403938186645e-05,0,Sentences_Penalties
1790,"Mercure, J.P.",1.0764752760178564e-08,7.075496297347872e-15,2.081704177478334e-08,0,People_Roles
1791,possession of cocaine,3.502885596532519e-05,0.0002965107016880271,7.317592621010598e-05,0,Criminal_Offenses
1792,criminal sale of a controlled substance,0.0002890071310045589,0.00011594850546887778,0.0004102232412473828,0,Criminal_Offenses
1793,Broome County,6.375898835885793e-05,3.8070830254120007e-06,7.533767095266712e-05,0,Geography
1794,attempted criminal possession of a controlled substance,3.8729873288723e-05,2.9223573363211285e-08,3.350698465170255e-05,0,Criminal_Offenses
1795,1 to 3 years in prison,0.010646964435349406,0.0004995273134694478,0.007124785176134006,0,Sentences_Penalties
1796,$20 in marked money,3.134878787059586e-13,3.7024225560173434e-13,4.585786868249579e-13,0,Miscellaneous
1797,5 years’ probation,3.311408756276577e-05,1.49251708080535e-06,3.583984301603819e-05,0,Sentences_Penalties
1798,possession of marihuana,0.00016391951588162106,0.00010902432781660789,0.00010583861863588075,0,Criminal_Offenses
1799,105 days in jail,6.580521239730094e-06,5.7452701628530084e-08,1.1523827380323565e-05,0,Sentences_Penalties
1800,drug problem,1.1015965735137428e-06,1.8443614000464922e-06,1.4881619352822842e-06,0,Miscellaneous
1801,Mugglin J.,9.165447617430285e-09,4.452275366648919e-12,1.6403307432750175e-08,0,People_Roles
1802,County Court of Broome County,3.930691427226041e-05,1.0441822613863074e-05,4.244654742219904e-05,0,Courts_Corrections
1803,"September 17, 1993",2.823505979692461e-07,3.770094207711261e-08,1.9676089762495935e-07,0,Dates_Times
1804,"February 6, 1998",5.260054163596629e-07,3.3339835058668284e-08,3.435706635973916e-07,0,Dates_Times
1805,bipolar disorder,1.816496861619511e-05,0.00012215988750276086,2.0239764884316604e-05,0,Miscellaneous
1806,"Mikoll, J. P.",5.71301891219157e-08,1.0057069395859888e-13,1.3144551702045811e-07,0,People_Roles
1807,"November 3, 1975",3.476668108120071e-08,9.853857206204148e-09,2.6416832137410754e-08,0,Dates_Times
1808,"November 14, 1983",7.291305952294925e-08,1.841265703570084e-08,4.712831437907155e-08,0,Dates_Times
1809,narcotics program,1.749800621648568e-07,1.3649344295452722e-07,1.417031869042304e-07,0,Legal_References
1810,procuring drugs,5.279570786362974e-08,1.4981376836010044e-09,7.337119478298671e-08,0,Criminal_Offenses
1811,100 hours of community service,5.394789346951091e-05,0.00028896381690589063,8.346471725084948e-05,0,Sentences_Penalties
1812,defendant,0.012937099046651065,0.000765548567523726,0.012296538241462944,0,People_Roles
1813,criminally using drug paraphernalia in the second degree,1.7560509723999944e-06,2.5762706581987295e-06,4.2452157522801903e-07,0,Criminal_Offenses
1814,Montgomery County,3.755066988874292e-05,5.806356770869922e-06,3.187662102794909e-05,0,Geography
1815,criminal possession of a weapon in the third degree,0.00030942838210743455,3.033435888967757e-06,0.00039548197338500394,0,Criminal_Offenses
1816,criminal possession of a controlled substance in the first degree,0.0028735989883676726,0.00017667436884661792,0.0013619225070670778,0,Criminal_Offenses
1817,"$5,000 fine",2.0461496937593369e-07,2.017020482047396e-06,2.719890388521768e-07,0,Sentences_Penalties
1818,"October 8, 1993",1.6749034259477855e-06,7.115870054037191e-06,1.3540180109928422e-06,0,Dates_Times
1819,"February 22, 1995",2.0152958462269722e-05,2.4637075554404907e-05,1.370311566066249e-05,0,Miscellaneous
1820,four years to life,4.200102408483289e-06,9.691938298010986e-08,2.5165058149587554e-06,0,Sentences_Penalties
1821,"October 7, 1994",1.867186538320889e-05,6.9431719692275056e-06,1.5399245667103444e-05,0,Dates_Times
1822,"Mercure, J.",1.5867491300707022e-07,1.454933355200227e-12,1.6833736266531568e-07,0,People_Roles
1823,County Court,0.002667115306989848,0.0001068320561969044,0.0025888462392288833,0,Courts_Corrections
1824,criminal possession of a controlled substance in the second degree,0.002498640972545005,0.0006056369182499491,0.0017426832415762517,0,Criminal_Offenses
1825,one-year jail term,2.4508035514297915e-07,1.346154129068455e-07,3.9509460278479846e-07,0,Sentences_Penalties
1826,over two grams of cocaine,1.1649150745125663e-09,3.7047706984860266e-10,1.1147630230548357e-09,0,Criminal_Offenses
1827,"November 14, 1983",2.1656934594382805e-07,1.8357210623696613e-07,1.4864195412062766e-07,0,Dates_Times
1828,1999 conviction,6.197107153193027e-05,0.0001394931327112827,4.6182476886293495e-05,0,Dates_Times
1829,prison term of 3 to 9 years,1.3688002591993774e-07,1.1315018386800846e-09,1.1709308420126242e-07,0,Sentences_Penalties
1830,selling heroin,1.6762064102631036e-07,7.968938597266428e-08,4.993718107117558e-08,0,Criminal_Offenses
1831,five years in prison,1.4181471348608876e-05,3.4821089604669155e-06,1.9655405665509082e-05,0,Sentences_Penalties
1832,revocation of probation,3.095544092576171e-06,1.6572624349378523e-05,3.555997334112658e-06,0,Sentences_Penalties
1833,State Police investigator,3.053054457474317e-07,2.2574875218538366e-09,2.823613791679566e-07,0,People_Roles
1834,April 2007 probation revocation,1.1835022793789348e-11,1.1759667465919507e-12,4.441564387563882e-12,0,Dates_Times
1835,sale of crack cocaine,1.1182347780613967e-08,2.598598701205332e-07,1.0368210102769508e-08,0,Criminal_Offenses
1836,five years’ probation,2.4942648611520277e-07,4.2426603915287235e-08,2.3823695960307272e-07,0,Sentences_Penalties
1837,"July 13, 2004",1.643178209787783e-06,9.484899788920406e-07,1.4628326497256575e-06,0,Dates_Times
1838,extradited to New York,1.2220529787842405e-05,5.958669069203105e-08,1.7674191956031586e-05,0,Geography
1839,three years in prison,0.0004665403389152437,7.127545835354977e-06,0.00045185536874022415,0,Sentences_Penalties
1840,Florida,0.0005155313198998952,0.00043148945950988263,0.00041101740353382464,0,Geography
1841,two years of postrelease supervision,1.8545221317661518e-06,7.788245640576871e-08,3.6087454528669556e-06,0,Sentences_Penalties
1842,fled,0.00017403571868811687,6.346024803058804e-05,0.00016221912714877535,0,Miscellaneous
1843,Columbia County,4.389582258183933e-05,8.609841011747188e-07,4.381017200446386e-05,0,Geography
1844,drug-related crimes,3.4741413847806296e-05,7.105716948807666e-06,2.186838437571657e-05,0,Criminal_Offenses
1845,convicted,0.009428082909331552,0.004826720604522522,0.00965166345239672,0,People_Roles
1846,criminal possession of a controlled substance,1.6024261710924485e-05,2.1064190271886842e-05,1.4553652586185725e-05,0,Criminal_Offenses
1847,"January 15, 2014",3.497067167793598e-07,2.8078083131167213e-08,2.61815369281525e-07,0,Dates_Times
1848,plea agreement,6.909155146539748e-05,6.855724975220382e-05,5.95606402822842e-05,0,Legal_References
1849,4 to 8 years prison term,9.043342774015096e-10,1.4652312091885039e-08,2.1253165286581827e-09,0,Sentences_Penalties
1850,predicate felony conviction,7.070889964331561e-07,2.3062710783384235e-07,8.73564735188352e-07,0,Legal_References
1851,10 to 20 years prison term,9.796938647359955e-08,2.3344222227257836e-08,1.2795566093270712e-07,0,Sentences_Penalties
1852,attempted felonious possession of narcotic drugs,2.1831786113175226e-13,3.2253721837252962e-12,6.900302528985689e-13,0,Criminal_Offenses
1853,drug-related felonies,2.077094027661271e-05,5.298771949774834e-06,1.6093578137375043e-05,0,Criminal_Offenses
1854,incarcerated for eleven months,4.46324483933193e-08,1.3560474568232798e-07,4.17240786136263e-08,0,Sentences_Penalties
1855,57 years old,0.00041871491642772997,0.0002717320226896956,0.00046951124903360064,0,Miscellaneous
1856,County Court of Columbia County,8.209833392103897e-05,1.928430651249879e-06,0.0001044205783820885,0,Courts_Corrections
1857,indeterminate prison sentence,6.048052086090702e-07,3.3521292924986375e-08,3.5632874898820637e-07,0,Sentences_Penalties
1858,"April 22, 2005",6.149364731871185e-08,1.0136335940081313e-08,4.886083622244728e-08,0,Dates_Times
1859,5 years in prison,0.004607799333289415,0.0008842517894869888,0.004191226345422253,0,Sentences_Penalties
